alpha,feature,v3_abs_z_median,tally_abs_z_median,v3_abs_z_q95,tally_abs_z_q95,v3_abs_z_q99,tally_abs_z_q99,v3_abs_z_q999,tally_abs_z_q999,v3_abs_z_max,tally_abs_z_max,v3_fraction_abs_z_gt_5,tally_fraction_abs_z_gt_5,v3_fraction_abs_z_gt_10,tally_fraction_abs_z_gt_10,v3_fraction_abs_z_gt_50,tally_fraction_abs_z_gt_50,v3_fraction_abs_z_gt_100,tally_fraction_abs_z_gt_100,v3_raw_min,v3_raw_max,tally_raw_min,tally_raw_max,q99_inflation
0.0,baseline_numprob_2,0.3587623965648006,0.3582682444760534,2.8493931544392215,2.842255520482375,2.849463445778425,2.8492262966951913,2.8494888033696277,2.8495030028337456,2.8495043731472207,2.8495212884160708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.562261462420483e-07,0.9999841304193864,8.092028480895995e-08,0.9999894027136038,0.9999167741265167
0.0,baseline_numprob_4,0.3803622637985813,0.3800038182468193,2.9388694305435266,0.4969352359023042,2.9568408352032427,2.3491780796370354,2.9578249118335007,2.9526338703179524,2.9580367484399317,2.955785953778189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7751887603413748e-08,0.9997840643437864,1.2738709399899724e-07,0.999109997143782,0.7944891898365462
0.0,baseline_best_numeral,0.8958924927699136,1.6492566344173407,1.6492566344173407,2.0734481556152167,1.7485174503776397,2.0734481556152167,2.5926585775614166,4.2894246623529195,2.5926585775614166,4.2894246623529195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,15.0,1.1858321203292614
0.0,baseline_expected_numeral,0.8254742709910583,1.4424749920536755,1.654488061309679,1.9507180213160022,1.9288255810240778,2.068964689773573,2.559682146839388,3.275348842535715,2.7099034166251768,3.6681957044007576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.989064882390038,11.30060150208525,0.0011947799102126,13.562311187848248,1.0726551483592508
0.0,baseline_numprob_5,0.3700585956570049,0.36993819114223914,3.238042015877246,0.37007222293308834,3.272902546331909,1.7306549918358447,3.27477734921476,3.0776387586779714,3.276362698932573,3.206243913613753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.71269683283894e-08,0.9992747678698964,3.885086862587014e-08,0.9800593104046612,0.5287829280999948
0.0,baseline_numprob_6,0.49267282987525607,0.49261743144477044,2.385752205212401,0.49270105406278975,2.419820856244749,1.0972688373840944,2.4235144184455355,2.112257907254051,2.4241577394856355,2.4017854970065415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.806431065554383e-08,0.998929658276328,5.3102841285397986e-08,0.9912678930814506,0.4534504422308605
0.0,baseline_numprob_11,0.07334198953312734,0.07330474023916393,0.07335175275897612,0.07334987439321511,1.226477555693692,1.0220545891817874,17.63956883986673,6.489384096890444,19.195438033585965,26.15921067900414,0.0075,0.00125,0.0065,0.00025,0.0,0.0,0.0,0.0,1.5229098821185692e-08,0.5311938151060343,1.9554414572154765e-08,0.7231681275450564,0.8333251468290286
0.0,baseline_numprob_10,0.1304128921425156,0.13041422345564738,0.1304388737277667,0.13043859447136902,7.039460056144937,0.8359135998079564,11.288739127469315,3.9782161605398416,13.49289896796665,9.602695031238973,0.0135,0.00075,0.0045,0.0,0.0,0.0,0.0,0.0,3.432099661081202e-08,0.6415093571422189,1.2615862030850524e-08,0.4583235618425622,0.11874683472039108
0.0,baseline_numprob_7,0.47039709228772636,0.47037246953256806,2.677883265731481,0.4704105943988736,2.7125598258662973,0.4704112877249443,2.7190562609754667,1.7834298563667312,2.722971606867314,2.3046432786377378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.303288224383723e-08,0.9985246254548024,2.8430283957203933e-08,0.8677194170552595,0.1734196913332733
0.0,baseline_numprob_8,0.4139203500405999,0.41390465895568995,2.8027223307999845,0.41392764080617395,3.198241568100762,0.4139281187826769,3.2518461260906415,1.7018485293223093,3.2608770234740674,3.0176358441617936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9555524034275695e-08,0.9880820839851248,8.150803761764911e-09,0.922679366360044,0.12942365670906897
0.0,baseline_numprob_9,0.24792689495155507,0.24792153175226017,1.4959016004245325,0.24793838759387885,5.89426470379348,0.39501397697557217,7.153804006711375,2.8953804461712305,7.408579252378859,4.585270824598915,0.0185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5229519219137532e-08,0.9800668855578308,8.676485440125592e-09,0.6186714058543992,0.06701666735823363
1.5,baseline_numprob_15,0.525659521623536,0.6605585309560993,1.6948182166127939,497.63177599995436,3.722338900154864,15858.66418414122,30.13000155625883,291238.2520384802,135.15162941762978,504829.80446228903,0.0075,0.25575,0.0025,0.21075,0.0005,0.11525,0.0005,0.09025,5.262928814998977e-09,9.473755915374677e-05,1.8187695359615826e-09,0.3519700211599081,4260.403098567187
1.5,baseline_numprob_14,0.07972142290837979,0.08713594210516148,0.09470830870192165,74.27273616326598,1.1439186926046208,2173.774345099319,60.245811371742626,33383.610355148405,362.8849420930066,58995.904460785874,0.006,0.135,0.0045,0.106,0.0015,0.058,0.0005,0.04475,3.3980022340989813e-09,0.0020255783294053,4.644390713677499e-09,0.3292211238602385,1900.2874584975007
1.5,baseline_numprob_0,0.07642994371744244,0.08630909753215499,0.09981623757768736,1735.5921354047107,0.3264296251295626,2115.257526350575,3.553268093560609,2137.28050876897,23.425996827819784,2138.646405439319,0.001,0.18375,0.0005,0.17,0.0,0.14,0.0,0.1285,4.139099466535114e-08,0.0109868175284497,3.6532797375980176e-08,0.9992679112045956,6479.9802576268385
1.5,geom_p_down2,0.1283990581918139,0.13167967032922798,0.42745630839130916,29.33659851374404,5.874030166148076,137.02863100351055,35.175913998908655,286.05151381090207,49.90614760009336,414.4340551929526,0.0105,0.0855,0.007,0.06875,0.0,0.0375,0.0,0.019,0.0,0.0501483556584787,0.0,0.4154814677181498,23.3278732195113
1.5,baseline_numprob_13,0.04966378685666546,0.0492841741465483,0.05022749817485865,2.254556201443414,0.2920137968643625,73.42751066357863,45.294315494169965,596.3615797481884,212.28595830498932,1718.1717037020614,0.0055,0.03675,0.0035,0.02775,0.001,0.01225,0.0005,0.00775,1.0692288425311587e-09,0.0406848283260793,2.817155361970732e-09,0.3292211238602385,251.45219661464668
1.5,baseline_vocab_numeral_mass,0.5231050647819987,3.4651260563478674,2.2311418059789747,18.780954593060613,3.89243778415907,27.10397048607073,7.654471049318605,36.69601057776134,9.612141723168147,42.61838309495422,0.005,0.37125,0.0,0.17475,0.0,0.0,0.0,0.0,0.7633898960212235,0.9998210237843608,0.0045308101016416,0.9975648442576636,6.963237947275081
1.5,geom_p_up2,0.09993030148573812,0.09984081596801192,0.10110273998087718,8.94550860112399,1.8237195828952404,17.16009943675492,4.312527509443037,29.522969145467673,6.626200200435939,41.50929746402012,0.001,0.0945,0.0,0.042,0.0,0.0,0.0,0.0,1.741173885721491e-07,0.0775747941399565,0.0,0.4798225688326607,9.409395829101669
1.5,geom_up_distance_mass,0.4785314790948334,0.47809385424255746,2.3701420013110384,6.626593647880827,3.4351488338327583,16.417383827274804,3.8993209996453877,35.03680260784109,4.091137360066025,45.73835747579731,0.0,0.0695,0.0,0.02325,0.0,0.0,0.0,0.0,5.108830885995839e-06,0.5490587681705903,0.0,5.54924467176998,4.779235084539954
1.5,geom_signed_distance_mass,0.12135337136472803,0.32077227840740563,2.478381176035036,4.647893155547134,3.033503268257579,12.605269741342045,3.1828750960723857,30.250972771208936,3.512915338038976,39.256717455252094,0.0,0.04575,0.0,0.015,0.0,0.0,0.0,0.0,-0.5431771362092638,0.5043842781439455,-6.241271266377534,5.54924467176998,4.15535063806879
1.5,geom_expected_minus_pred,0.12135337136472582,0.3207722784074065,2.4783811760350365,4.647893155547131,3.0335032682575758,12.605269741342042,3.1828750960723933,30.250972771208925,3.5129153380389884,39.25671745525206,0.0,0.04575,0.0,0.015,0.0,0.0,0.0,0.0,-0.5431771362092661,0.5043842781439452,-6.241271266377531,5.54924467176998,4.155350638068793
1.5,geom_down_distance_mass,0.4180423642685499,0.4259559912975429,2.9309381358824567,3.8013166767306013,4.441261702258062,7.199426615915508,5.1030035211996285,24.133095456789334,5.439145683392076,64.37055420657146,0.002,0.0245,0.0,0.005,0.0,0.00025,0.0,0.0,3.089483229510144e-06,0.5649443868518116,0.0,6.241271266377534,1.6210318370235863
1.5,baseline_entropy,0.8124228474436984,0.8181690841893001,1.8480283810654152,4.720160165193093,2.6093747490243007,6.924369103448635,3.5792031868629692,8.439428369384537,3.730608368797533,8.809838598484044,0.0,0.04125,0.0,0.0,0.0,0.0,0.0,0.0,9.502809452123144e-05,1.260433282463678,0.000145972163358,2.6654612365938184,2.6536506900877868
1.5,baseline_entropy_norm,0.8124228474436983,0.8181690841893001,1.848028381065415,4.720160165193093,2.6093747490242998,6.924369103448635,3.5792031868629692,8.439428369384535,3.7306083687975335,8.809838598484044,0.0,0.04125,0.0,0.0,0.0,0.0,0.0,0.0,3.427414017772706e-05,0.4546052114954366,5.264832904613732e-05,0.9613619269289164,2.6536506900877876
1.5,geom_up_down_logratio,0.6826468377184693,0.6966377094692533,1.836897508322797,5.196277299567432,2.104298048547775,5.77112630426066,2.329402639449159,5.889381514991096,2.4278867644837945,6.050856154056877,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,-8.874999349225185,11.562499775783564,-26.086811841762916,26.932757885037457,2.7425422497733654
1.5,geom_up_mass,0.4863044575381804,0.4851583989478485,2.304466760950326,3.6913145192149037,3.5638206700194193,4.855660634528589,3.836188218489957,5.741653572743629,3.840175187456836,6.625532867549837,0.0,0.0075,0.0,0.0,0.0,0.0,0.0,0.0,2.145463503221059e-06,0.500735801389304,0.0,0.822869513034531,1.3624873651402802
1.5,baseline_top1_prob,0.6609904746134896,0.6653202861773486,2.257736502450344,3.6979581241464254,2.8738814308081135,4.809569553602101,3.090018303073903,5.4290019810237045,3.3940568955526422,5.629970109513579,0.0,0.0055,0.0,0.0,0.0,0.0,0.0,0.0,0.4260341815311709,0.9999933516538004,0.1101460002122513,0.9999894027136038,1.6735448797718884
1.5,geom_down_mass,0.39941015238915495,0.40307104869187943,3.013356819083541,3.4292912538594256,4.295528070187809,4.574391319946213,4.608140304482574,7.01785042380444,4.636559361415606,8.812319166717806,0.0,0.00425,0.0,0.0,0.0,0.0,0.0,0.0,3.089483229510144e-06,0.4730580450092341,0.0,0.8650168309559025,1.0649194336996024
1.5,geom_p_down1,0.39660886361354275,0.3970794741098887,3.030749483152736,2.987870434332263,4.29459507724548,4.238013762706238,4.628880154984079,4.632428033586782,4.631651855387976,4.633302023122132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0999045104268725e-06,0.4686231646650945,0.0,0.4687769382945365,0.9868249943190174
1.5,geom_down_boundary_gap,0.6221272303067016,0.6251781373930929,2.4414366710516444,3.473466492433763,3.581909343921405,3.93625165133012,3.8777738476273833,4.068015714675668,3.8857875851744366,4.088345971268851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0553328025759382,0.999990189857896,0.0129424961928573,0.9999846176469208,1.0989255375792646
1.5,baseline_numprob_12,0.049522951422816236,0.049413092425268895,0.04956261874122965,0.11184032508182078,0.16029232455637812,3.9355701237462357,34.54591563023495,20.83994924372658,60.23389024615755,59.168410309117874,0.0065,0.00825,0.0025,0.00425,0.0005,0.00025,0.0,0.0,2.2159300887307458e-08,0.3860069037054376,2.5089637531832987e-08,0.3791844251485795,24.552455238350866
